TAREAS ESTANDAR DE CORRECTIVO;;;;CORRECTIVE TASKS;;;CAMBIOS
BOG020101;BOG020101T70;    Resortes helicoidales;Reparación o sustitución de elementos pertenecientes a apoyos superiores e inferiores de Resosrtes helicoidales de suspensión primaria como Asientos elasticos, guías elásticas, pines, bulones, etc…   Reaprietes de tornillería ;BOG020101T70;Helicoidal spring;Repair or replacement of elements belonging to the upper and lower supports of the primary suspension helical springs, such as elastic seats, elastic guides, pins, bolts, etc... Retightening of fasteners ;
BOG020102;BOG020102T62;    Resortes metaelásticos;Sustitución y desecho de Resosrtes metaelasticos de suspensión primaria por deterioro excesivo de elastomero;BOG020102T62;Rubber spring;Replacement and disposal of primary suspension metaelastic springs due to excessive elastomer deterioration;
BOG0202;BOG0202T62;Amortiguadores hidráulicos;Sustitución y desecho de Amortiguadores verticales de suspensión primaria por no ser reparables;BOG0202T62;Hydraulic dampers;Replacement and disposal of primary suspension vertical dampers that are beyond repair;
BOG0202;BOG0202T70;Amortiguadores hidráulicos;"Reparación o sustitución de elementos pertenecientes a los amortiguadores verticales de suspensión primaria como tornillería de sujeción y silentblocks  
Se incluye reapriete de tornillería de sujeción";BOG0202T70;Hydraulic dampers;"Repair or replacement of elements belonging to the  primary suspension vertical dampers such as fixing fasteners and rubber bushings  
Includes retightening  of fasteners";
BOG0202;BOG0202T71;Amortiguadores hidráulicos;Sustitución y reparación posterior para reutilización de amortiguadores verticales de suspensión primaria;BOG0202T71;Hydraulic dampers;Replacement and subsequent repair for reuse of primary suspension vertical dampers;
BOG0203;BOG0203T70;Sistemas de guiado caja de grasa;Reapriete de tornillería de sujeción de bielas y articulaciones de guíado de caja de grasa;BOG0203T70;Axle box steering system ;Retightening of fasteners of axle box guide rods and joints;
BOG0203;BOG0203T71;Sistemas de guiado caja de grasa;Sustitución y reparación posterior de bielas y articulaciones de guíado de caja de grasa;BOG0203T71;Axle box steering system ;Replacement and subsequent repair of axle box guide rods and joints;
BOG0204;BOG0204T16;Limitadores de carrera;Ajuste de Limitador carrera de suspensión primaria;BOG0204T16;Bump stop;Adjustment of primary suspension lift limiter;
BOG0204;BOG0204T62;Limitadores de carrera;Sustitución y desecho de Limitadores de carrera de suspensión primaria por no ser reparables;BOG0204T62;Bump stop;Replacement and disposal of primary suspension lift limiters that are beyond repair;
BOG0204;BOG0204T70;Limitadores de carrera;Reparación o sustitución de elementos pertenecientes a conjunto Limitador de carrera de suspensión primaria como tornillería, Topes, pasadores, guías, etc…;BOG0204T70;Bump stop;Repair or replacement of elements belonging to the primary suspension lift limiter assembly such as, fasteners, stops, pins, guides, etc...;
BOG03;BOG03T70;Bastidor de bogie;Reparación de soportería y mecanizados de Bastidor de bogie;BOG03T70;Bogie frame;Repair of brackets and machined elements of the bogie frame;
BOG03;BOG03T72;Bastidor de bogie;Repintado de Bastidor de bogie;BOG03T72;Bogie frame;Repainting of the bogie frame;
BOG03;BOG03T79;Bastidor de bogie;NO se utiliza en caso de denuncia de ruidos en Rodadura o Bajo bastidor  BOG01 o CAJ27;BOG03T79;Bogie frame;DO NOT use in the case of a report of noise in rolling gear or underframe BOG01 or CAJ27;
BOG03;BOG03T87;Bastidor de bogie;Solo para reparaciones de corrosion;BOG03T87;Bogie frame;Only for corrosion repairs;
BOG0301;BOG0301no;Largueros;;BOG0301no;Longitudinal Members;;
BOG0302;BOG0302no;Traviesas;;BOG0302no;Cross members;;
BOG0303;BOG0303T16;Sistema protección rodadura :Quitapiedras/guardabarros;Regulación de altura a carril de conjunto Quitapiedras;BOG0303T16;Stonecatcher/Mudguard;Adjustment of the stonecatcher assembly height to rail;
BOG0303;BOG0303T62;Sistema protección rodadura :Quitapiedras/guardabarros;Sustitución y desecho de conjunto Quitapiedras o Guardabarros por no ser reparable;BOG0303T62;Stonecatcher/Mudguard;Replacement and disposal of stonecatcher or mudguard  assembly that is beyond repair;
BOG0303;BOG0303T70;Sistema protección rodadura :Quitapiedras/guardabarros;Reparación o sustitución de elementos pertenecientes a conjunto Quitapiedras o Guardabarros como soporte Quitapiedras, Guardabarros, tornillería de sujeción, calas, bulores, silentblocks, etc…;BOG0303T70;Stonecatcher/Mudguard;Repair or replacement of elements belonging to the stonecatcher or mudguard assembly such as the rail guard, mudguard, fasteners, shims, bolts, rubber bushing, etc...;
BOG04;BOG04T79;Suspensión secundaria;Inspección sin encontrar anomalía de elementos de suspensión Secundaria como resortes metaelasticos, helicoidales, neumáticos, amortiguadores transversales/horizontales,  verticales, antilazo, sistemas antibalanceo, topes de carrera y todo tipo de sujeciones, tornillería, pines, guías, asientos elasticos, silentblocks, etc...perteneciente a estos.;BOG04T79;Secondary Suspension;Inspection without finding anomaly of Secondary Suspension parts susch as Rubber, Coil, Pneumatic springs, Transverse/ Horizontal, Vertical, Yaw dampers, anti-roll systems, lift stops and their fixings, fasteners, pins, guides, elastic seats, silentbloks, etc... ;
BOG0401;BOG0401T62;Sistema de resortes metaelásticos;Sustitución y desecho de Resortes metaelásticos de suspensión secundaria por deterioro excesivo de elastomero;BOG0401T62;Rubber spring systems;Replacement and disposal of secondary suspension metaelastic springs due to excessive elastomer deterioration;
BOG0402;BOG0402T16;Sistemas de resortes helicoidales;Regulación de altura de Resortes helicoidales de suspensión secundaria mediante calas ;BOG0402T16;Coil spring systems;Adjustment of the helical spring height of the secondary suspension by means of shims ;
BOG0402;BOG0402T62;Sistemas de resortes helicoidales;Sustitución y desecho por rotura de espiras, puntos de descarburación o perdida de propiedades de Resortes helicoidales de suspensión secundaria;BOG0402T62;Coil spring systems;Replacement and disposal due to breakage of turns, decarburisation points or loss of the secondary suspension's helical spring properties;
BOG0402;BOG0402T70;Sistemas de resortes helicoidales;"Reparación o sustitución de elementos pertenecientes a apoyos superiores e inferiores de Resosrtes helicoidales de suspensión secundaria como Asientos elasticos, guías elásticas, pines, bulones, etc…   
Reaprietes de tornillería  
Se incluye reparación o sustitución de elementos pertenecientes a Sistema de levante de Resosrtes helicoidales de suspensión secundaria en vehículos tipo tranvía como adaptador de levante, distanciador, apoyo inferior,  guía, etc";BOG0402T70;Coil spring systems;"Repair or replacement of elements belonging to the upper and lower supports of the secondary suspension helical springs such as elastic seats, elastic guides, pins, bolts, etc... 
Retightening of fasteners  
Repair or replacement of elements belonging to the secondary suspension helical spring lifting system in tram type vehicles such as the lifting adapter, spacer, lower support, guide, etc...";
BOG0403;BOG0403T16;Sistemas de resortes neumáticos;Regulación de altura de Resostes neumáticos de suspensión secundaria mediante calas  Para Regulaciónes mediante varilla de válvula de nivelación referirse a FRE1106T16;BOG0403T16;Pneumatic spring systems;Height adjustment of secondary suspension air springs by means of shims  For adjustments using the levelling valve rod, refer to FRE1106T16;
BOG0403;BOG0403T71;Sistemas de resortes neumáticos;Sustitución y reparación posterior de Resortes neumáticos de suspensión secundaria;BOG0403T71;Pneumatic spring systems;Replacement and subsequent repair of secondary suspension air springs;
BOG040301;BOG040301no;    Membrana neumática (Balona);;BOG040301no;Pneumatic membrane (Bellows);;
BOG040302;BOG040302no;    Resorte de emergencia/metaelástico (cónico);;BOG040302no;Emergency spring/Rubber (cónicasl);;
BOG0404;BOG0404T62;Amortiguadores hidráulicos transversales/horizontales;Sustitución y desecho de Amortiguadores transversales u horizontales de suspensión secundaria por no ser reparables;BOG0404T62;Transverse/ Horizontal hydraulic dampers;Replacement and disposal of secondary suspension transverse or horizontal dampers that are beyond repair;
BOG0404;BOG0404T70;Amortiguadores hidráulicos transversales/horizontales;Reparación o sustitución de elementos pertenecientes a los amortiguadores transversales u horizontales de suspensión secundaria como tornillería de sujeción y silentblocks  Se incluye reapriete de tornillería de sujeción;BOG0404T70;Transverse/ Horizontal hydraulic dampers;Repair or replacement of elements belonging to the  secondary suspension transverse or horizontal dampers such as fasteners and rubber bushings Includes retightening  of fasteners;
BOG0404;BOG0404T71;Amortiguadores hidráulicos transversales/horizontales;Sustitución y reparación posterior para reutilización de amortiguadores transversales u horizontales de suspensión secundaria;BOG0404T71;Transverse/ Horizontal hydraulic dampers;Replacement and subsequent repair for reuse of secondary suspension transverse or horizontal dampers;
BOG0405;BOG0405T70;Sistemas antibalanceo;Reparación o sustitución de elementos pertenecientes a Sistema de balanceo como tornillería de unión biela-barra, tornillería de sujeción, etc...;BOG0405T70;Anti-roll systems;Repair or replacement of elements belonging to the roll system such as rod-bar joint fasteners, fixing fasteners, etc... ;
BOG0405;BOG0405T71;Sistemas antibalanceo;Sustitución y reparación posterior de Bielas o barra del Sistema Antibalanceo;BOG0405T71;Anti-roll systems;Replacement and subsequent repair of rods or bar of the anti-roll system;
BOG0406;BOG0406T62;Amortiguadores hidráulicos verticales;Sustitución y desecho de amortiguadores verticales de suspensión secundaria por estar demasiado dañados y ser irrecuperables;BOG0406T62;Vertical hydraulic dampers;Replacement and disposal of secondary suspension vertical dampers that are excessively damaged and not recoverable;
BOG0406;BOG0406T70;Amortiguadores hidráulicos verticales;Reparación o sustitución de elementos pertenecientes a los amortiguadores verticales de suspensión secundaria como tornillería de sujeción y silentblocks  Se incluye reapriete de tornillería de sujeción;BOG0406T70;Vertical hydraulic dampers;Repair or replacement of elements belonging to the  secondary suspension vertical dampers such as fixing fasteners and rubber bushings Includes retightening  of fasteners;
BOG0406;BOG0406T71;Amortiguadores hidráulicos verticales;Sustitución y reparación posterior  para reutilización de amortiguadores verticales de suspensión secundaria;BOG0406T71;Vertical hydraulic dampers;Replacement and subsequent repair for reuse of secondary suspension vertical dampers;
BOG0407;BOG0407T62;Amortiguadores hidráulicos antilazo;Sustitución y desecho de Amortiguadores antilazo  de suspensión secundaria por no ser reparables;BOG0407T62;Hydraulic yaw dampers;Replacement and disposal of secondary suspension yaw dampers that are beyond repair;
BOG0407;BOG0407T70;Amortiguadores hidráulicos antilazo;"Reparación o sustitución de elementos pertenecientes a los amortiguadores antilazo de suspensión secundaria como tornillería de sujeción y silentblocks  
Se incluye reapriete de tornillería de sujeción";BOG0407T70;Hydraulic yaw dampers;"Repair or replacement of elements belonging to the  secondary suspension yaw dampers such as fixing fasteners and rubber bushings  
Includes retightening  of fasteners";
BOG0407;BOG0407T71;Amortiguadores hidráulicos antilazo;Sustitución y reparación posterior de amortiguadores hidráulicos antilazo  de suspensión secundaria;BOG0407T71;Hydraulic yaw dampers;Replacement and subsequent repair of the secondary suspension yaw dampers;
BOG0408;BOG0408T16;Topes o limitadores de carrera secundaria;Ajuste de limitador de carrera de suspensión secundaria;BOG0408T16;Lift Stops;Adjustment of the secondary suspension lift limiter.;
BOG0408;BOG0408T70;Topes o limitadores de carrera secundaria;"Reparación o sustitución de elementos pertenecientes a conjunto Limitador de carrera de suspensión secundaria como tornillería de sujeción, bulones, bridas, barras, etc... 
Los Topes laterales se consideran elementos de unión Caja-Bogie y se definen en  BOG0508";BOG0408T70;Lift Stops;"Repair or replacement of elements belonging to the secondary suspension lift limiter such as fasteners, bolts, clamps, bars, etc... 
The side stops are considered elements of the carbody-bogie joint and are defined in BOG0508";
BOG0408T62;BOG0408T62;Topes o limitadores de carrera secundaria;Sustitución y desecho de Topes o limitadores de carrera secundaria por desgaste o deterioro.;BOG0408T62;Lift Stops;Replacement and disposal of bumpers or secondary suspension limiters for wear or deterioration.;
BOG05;BOG05T79;Unión caja-bogie;Inspección sin encontrar anomalía de elementos de Unio caja-bogie como pivostes de apoyo, de arrastre, corona orientable, sistema basculante, unión bogies compartidos, topes laterales, bielas de arrastre o traccón, traviesas y tornillería, resbaladeras, juntas, engrasadores, casquillos, articulaciones, silentblocks, calas, etc… pertenecientes a estos.;BOG05T79;Carbody-bogie connections;Inspection without finding anomaly of Carbody-bogie links susch as support pin, drag pin, steering bogie centre bearing, Tilting system, Joining systems with shared bogies, traction rods, lateral bump stoppers, bolster and their fasteners, joints, bearings, lubricators, shims, bushings, silentblocks, o-rings, etc...;
BOG0501;BOG0501T70;Sistemas con pivote de apoyo;"Reparación o sustitución de elementos pertenecientes a Sistema de pivote de apoyo como tornillería, resbaladeras, juntas, etc…  
Se incluye reaprietes de tornillería y reparaciones de mecanizados";BOG0501T70;Systems with support pin;"Repair or replacement of elements belonging to the support pin system such as fasteners, bearings, joints, etc... 
Retightening of fasteners and repair of machined parts is included";
BOG0502;BOG0502T70;Sistemas con pivote de arrastre;Reparación o sustitución de elementos pertenecientes a Sistema de pivote de arraste como tornillería, resbaladeras, juntas, etc…  Se incluye reaprietes de tornillería y reparaciones de mecanizados;BOG0502T70;Systems with drag pin;Repair or replacement of elements belonging to the drag pin system such as fasteners, bearings, joints, etc... Retightening of fasteners and repair of machined parts is included;
